,CustomerID,Freq,SaleAmount,ElapsedDays
1941,15010,20,308.94,36
1942,15012,122,405.04,54
1943,15014,33,257.67,44
1944,15016,20,170.04,173
1945,15017,20,125.58,34
1946,15018,31,496.21000000000004,39
1947,15019,66,252.81,267
1948,15021,444,1871.77,9
1949,15022,121,852.39,12
1950,15023,553,6720.41,4
1951,15024,152,1636.43,10
1952,15025,67,361.96,34
1953,15026,61,469.0,81
1954,15027,35,1066.1499999999999,31
1955,15028,48,627.13,9
1956,15030,7,518.28,72
1957,15031,110,653.19,5
1958,15032,52,4959.1,257
1959,15033,501,2557.18,5
1960,15034,390,4274.16,16
1961,15035,27,252.73000000000002,90
1962,15036,119,429.56,73
1963,15038,125,685.74,59
1964,15039,1477,19766.59,10
1965,15041,66,179.93,171
1966,15042,5,135.93,200
1967,15043,3,537.0,32
1968,15044,444,7634.7300000000005,20
1969,15045,12,735.66,152
1970,15046,201,5090.42,10
1971,15047,22,343.62,270
1972,15048,94,381.0,66
1973,15049,3,121.17000000000002,274
1974,15050,76,1737.69,26
1975,15051,142,1383.3600000000001,24
1976,15052,28,207.73000000000002,320
1977,15053,69,693.95,5
1978,15054,114,302.1,13
1979,15057,25,1489.5,276
1980,15058,266,2102.54,26
1981,15059,237,1337.72,41
1982,15060,115,294.25,9
1983,15061,403,54534.14,4
1984,15062,57,987.86,72
1985,15063,5,370.79999999999995,214
1986,15065,155,3158.13,38
1987,15066,42,893.59,54
1988,15067,82,1744.76,79
1989,15068,104,553.36,47
1990,15069,70,1109.53,180
1991,15070,1,106.2,373
1992,15071,26,982.07,94
1993,15073,54,1043.41,10
1994,15074,41,735.67,106
1995,15075,27,773.03,78
1996,15076,49,880.85,173
1997,15078,440,9743.11,8
1998,15079,47,895.61,213
1999,15081,33,504.8,23
2000,15083,5,88.2,257
2001,15087,15,306.94,282
2002,15088,57,1160.07,22
2003,15089,145,2420.84,11
2004,15090,23,381.32,309
2005,15091,30,480.71,68
2006,15092,26,457.81,216
2007,15093,108,4597.02,19
2008,15095,47,1370.6,104
2009,15096,11,219.39000000000001,43
2010,15097,25,248.08,5
2011,15098,3,39916.5,183
2012,15099,23,410.48,85
2013,15100,3,876.0,334
2014,15101,8,317.53,9
2015,15103,35,703.36,32
2016,15104,67,993.54,197
2017,15105,101,2298.93,19
2018,15106,100,1422.52,18
2019,15107,16,319.5,312
2020,15108,60,1300.25,142
2021,15109,28,484.95,246
2022,15110,35,996.1,24
2023,15111,84,1567.48,30
2024,15113,97,3509.43,10
2025,15114,197,2760.56,31
2026,15115,21,340.11,19
2027,15116,45,1352.75,18
2028,15117,79,1551.78,15
2029,15118,1,244.8,135
2030,15119,14,266.4,246
2031,15120,21,358.82,134
2032,15121,28,457.72,51
2033,15122,82,1633.78,115
2034,15123,106,2199.31,8
2035,15124,15,184.19,23
2036,15125,127,11528.48,26
2037,15127,16,406.53,66
2038,15128,102,1471.0,61
2039,15129,84,3447.4,51
2040,15130,22,330.11,170
2041,15132,52,977.9300000000001,19
2042,15133,29,982.42,128
2043,15134,73,1387.99,15
2044,15135,9,139.05,240
2045,15136,68,1286.7,3
2046,15139,13,178.96,240
2047,15140,80,2354.25,53
2048,15142,26,498.74,47
2049,15143,14,259.45,226
2050,15144,217,6580.44,9
2051,15145,67,1194.73,5
2052,15146,91,1327.16,165
2053,15147,28,623.5,241
2054,15148,20,301.29,11
2055,15149,23,520.8000000000001,134
2056,15150,341,5291.33,18
2057,15152,271,4745.69,10
2058,15153,22,329.25,32
2059,15154,71,254.28,76
2060,15156,55,961.49,2
2061,15157,125,1936.07,4
2062,15158,7,401.40000000000003,46
2063,15159,710,18641.010000000002,2
2064,15160,4,158.16,358
2065,15163,29,304.47,19
2066,15164,101,824.58,69
2067,15165,27,487.75,374
2068,15167,39,158.8,321
2069,15168,5,106.56,26
2070,15171,5,1289.5,332
2071,15172,110,1624.05,9
2072,15174,11,135.75,323
2073,15175,23,224.14,72
2074,15178,3,40.5,261
2075,15179,93,2206.95,19
2076,15180,6,87.5,368
2077,15181,16,689.4799999999999,67
2078,15182,29,622.85,155
2079,15184,62,402.2,30
2080,15185,21,310.62,71
2081,15186,19,411.41,15
2082,15187,91,4777.18,2
2083,15189,212,16225.39,2
2084,15192,51,1044.32,120
2085,15193,19,499.32,61
2086,15194,310,7616.53,4
2087,15195,1,3861.0,3
2088,15197,32,1079.6100000000001,11
2089,15198,10,193.64,93
2090,15199,13,1268.7,60
2091,15201,69,1236.54,88
2092,15203,142,1827.8,26
2093,15204,9,316.58,358
2094,15205,37,653.24,86
2095,15206,9,420.29999999999995,11
2096,15208,42,870.12,2
2097,15210,20,331.18,226
2098,15211,52,894.4100000000001,61
2099,15212,5,101.8,242
2100,15213,24,328.35,319
2101,15214,110,1661.44,2
2102,15215,35,734.94,47
2103,15216,2,96.6,88
2104,15218,166,5756.89,11
2105,15219,9,305.75,177
2106,15220,117,1778.96,52
2107,15221,5,403.25,367
2108,15222,5,585.0,319
2109,15223,20,755.75,226
2110,15224,14,322.08,359
2111,15225,23,409.40000000000003,235
2112,15226,8,154.41,311
2113,15227,58,1219.4,37
2114,15228,125,3386.71,67
2115,15230,23,429.6,240
2116,15232,31,612.06,114
2117,15234,14,197.0,277
2118,15235,143,2247.51,218
2119,15236,15,321.05,299
2120,15237,99,1412.32,2
2121,15238,50,1071.99,30
2122,15239,49,780.59,11
2123,15240,78,1706.57,45
2124,15241,110,1756.44,67
2125,15243,22,316.68,75
2126,15244,34,631.57,66
2127,15245,89,2515.84,135
2128,15246,33,514.15,239
2129,15247,6,356.0,123
2130,15249,350,6688.46,32
2131,15251,111,10484.99,10
2132,15252,44,740.78,37
2133,15253,53,918.1999999999999,17
2134,15254,18,300.36,128
2135,15255,47,890.85,67
2136,15256,6,98.45,149
2137,15257,7,317.15,284
2138,15258,34,623.16,169
2139,15260,77,1810.77,101
2140,15261,19,254.82,136
2141,15262,10,178.95000000000002,324
2142,15263,12,156.51,107
2143,15264,23,393.74,65
2144,15265,82,1506.1200000000001,152
2145,15266,6,119.3,339
2146,15267,11,1717.36,23
2147,15269,2,408.8,24
2148,15270,41,2379.49,16
2149,15271,264,2493.34,8
2150,15272,63,721.94,58
2151,15274,47,716.57,5
2152,15275,41,615.14,38
2153,15276,49,128.63,67
2154,15277,12,255.89999999999998,47
2155,15279,19,290.51,355
2156,15280,16,113.12,173
2157,15281,139,2332.15,59
2158,15286,3,240.55,50
2159,15287,20,486.69,23
2160,15288,88,2306.52,44
2161,15289,58,939.78,30
2162,15290,204,7943.22,5
2163,15291,103,4668.3,26
2164,15292,24,178.39,202
2165,15296,194,3672.86,51
2166,15297,39,641.94,11
2167,15298,192,4799.9,3
2168,15299,7,4507.01,68
2169,15300,28,496.44,65
2170,15301,242,5049.95,51
2171,15303,31,574.02,291
2172,15304,23,694.4000000000001,61
2173,15306,58,1174.35,65
2174,15307,12,205.3,96
2175,15308,19,310.47,275
2176,15311,2366,60632.75,1
2177,15312,47,924.85,76
2178,15313,1,52.0,111
2179,15314,24,327.97,200
2180,15315,37,570.5,65
2181,15316,1,165.0,327
2182,15318,33,312.62,4
2183,15319,16,204.5,284
2184,15320,36,267.13,45
2185,15321,95,2748.31,71
2186,15322,42,679.68,86
2187,15325,48,161.74,104
2188,15326,29,311.71,334
2189,15327,10,208.75,53
2190,15329,57,1049.7,40
2191,15330,13,714.96,33
2192,15332,35,1661.06,367
2193,15333,16,1028.56,209
2194,15334,98,350.82,157
2195,15335,35,170.22,54
2196,15339,86,574.07,67
2197,15341,17,2020.52,81
2198,15342,24,406.09,130
2199,15343,21,364.5,88
2200,15344,26,563.94,1
2201,15345,20,393.54,46
2202,15346,17,252.42000000000002,333
2203,15347,5,201.60000000000002,367
2204,15348,9,158.04,73
2205,15349,71,463.90999999999997,159
2206,15350,5,115.65,374
2207,15351,219,1934.66,13
2208,15353,61,770.12,255
2209,15355,14,277.05,30
2210,15356,499,2718.03,32
2211,15358,551,8347.2,5
2212,15360,13,427.93,40
2213,15361,7,418.92,362
2214,15363,16,326.0,373
2215,15364,29,913.19,96
2216,15365,114,2314.32,26
2217,15366,44,602.51,76
2218,15367,95,1877.59,58
2219,15368,4,446.94000000000005,22
2220,15370,94,2386.05,41
2221,15372,27,2007.3999999999999,138
2222,15373,132,2415.91,9
2223,15374,3,168.0,129
2224,15376,116,1221.56,41
2225,15379,194,3703.29,170
2226,15380,36,1690.2600000000002,9
2227,15381,8,596.85,214
2228,15382,302,5955.71,15
2229,15384,41,642.41,170
2230,15385,12,316.88,41
2231,15386,31,394.14,187
2232,15388,10,140.54,271
2233,15389,1,500.0,173
2234,15392,84,1535.53,5
2235,15393,12,231.86,17
2236,15394,85,2183.54,10
2237,15395,7,107.45,326
2238,15396,14,288.18,113
2239,15397,6,94.0,290
2240,15398,73,1345.53,17
2241,15399,50,815.77,2
2242,15400,12,716.2,93
2243,15402,42,626.77,149
2244,15405,8,349.1,190
2245,15406,53,510.71000000000004,32
2246,15407,148,1046.74,34
2247,15408,34,267.18,265
2248,15410,122,3450.84,85
2249,15411,98,1348.93,27
2250,15412,10,190.53,172
2251,15414,39,774.9000000000001,10
2252,15415,47,559.61,314
2253,15416,192,3984.32,65
2254,15417,28,508.8,86
2255,15419,8,135.86,25
2256,15421,53,950.36,59
2257,15422,6,97.7,324
2258,15423,2,43.5,39
2259,15424,17,383.34,255
2260,15426,275,1404.07,20
2261,15427,292,1430.54,34
2262,15428,6,93.78,16
2263,15429,82,397.35,27
2264,15432,10,171.19,24
2265,15433,41,533.3,214
2266,15434,55,1041.48,9
2267,15435,29,149.29,23
2268,15436,291,1067.75,13
2269,15437,45,200.16,263
2270,15438,25,156.57999999999998,132
2271,15440,62,383.68,55
2272,15442,2,594.0,249
2273,15443,372,3213.59,2
2274,15444,214,1411.21,10
2275,15445,5,113.5,265
2276,15447,9,155.17,331
2277,15448,28,494.64,313
2278,15449,60,974.52,27
2279,15450,30,429.84,31
2280,15452,56,528.48,30
2281,15453,279,1371.77,2
2282,15454,25,179.1,363
2283,15456,58,434.59000000000003,284
2284,15457,58,237.07,263
2285,15458,7,161.64,26
2286,15460,56,214.26,355
2287,15462,11,234.6,95
2288,15463,7,126.14,30
2289,15464,155,1044.65,339
2290,15465,97,7354.62,20
2291,15466,57,334.53,86
2292,15467,52,524.88,10
2293,15468,24,467.51,52
2294,15469,24,538.55,51
2295,15471,73,454.48,3
2296,15472,76,371.56,114
2297,15473,11,1771.2,15
2298,15475,29,454.10999999999996,78
2299,15478,44,1399.92,41
2300,15480,45,905.5,117
2301,15482,97,10879.76,16
2302,15483,84,225.26,162
2303,15484,187,3590.41,2
2304,15485,85,2564.5,31
2305,15488,2,91.32000000000001,93
2306,15489,50,1134.28,23
2307,15491,154,3100.09,96
2308,15492,35,659.4599999999999,29
2309,15493,289,1953.41,33
2310,15494,122,1280.58,22
2311,15497,15,1262.2,18
2312,15498,512,13316.4,3
2313,15500,68,1131.56,9
2314,15502,213,10384.93,16
2315,15503,66,141.04,363
2316,15504,13,52.83,82
2317,15505,97,3610.96,53
2318,15506,161,972.08,23
2319,15507,45,475.86,172
2320,15508,92,1000.27,190
2321,15510,1,250.0,331
2322,15511,158,900.53,12
2323,15512,7,121.0,156
2324,15513,308,14758.220000000001,34
2325,15514,166,4023.7200000000003,13
2326,15516,15,62.43,45
2327,15517,27,267.03,234
2328,15518,210,1921.55,65
2329,15520,18,343.5,2
2330,15521,185,3000.2,41
2331,15522,56,397.99,33
2332,15523,10,412.01000000000005,85
2333,15524,1,440.0,25
2334,15525,156,734.37,3
2335,15526,4,148.44,34
2336,15527,162,2428.53,19
2337,15528,26,229.33,255
2338,15529,662,3962.6,23
2339,15530,107,1497.31,22
2340,15531,219,1972.39,9
2341,15532,251,1564.73,26
2342,15533,83,807.57,20
2343,15535,72,502.9,174
2344,15537,24,110.92,164
2345,15539,41,538.46,8
2346,15540,15,213.3,12
2347,15541,29,85.13000000000001,115
2348,15543,28,127.86,289
2349,15544,259,3546.71,10
2350,15545,80,288.96999999999997,55
2351,15547,695,4910.6,8
2352,15549,114,1681.46,78
2353,15550,61,575.63,5
2354,15551,29,436.06,37
2355,15552,17,90.12,218
2356,15553,55,428.93,61
2357,15554,14,217.2,278
2358,15555,887,4794.86,13
2359,15556,31,279.77,25
2360,15557,19,468.91,29
2361,15561,27,800.59,12
2362,15562,1,134.55,352
2363,15563,113,1400.44,23
2364,15565,8,173.16,51
2365,15567,7,186.01,19
2366,15568,53,758.29,3
2367,15569,31,1375.71,104
2368,15570,319,4148.82,8
2369,15571,57,650.4300000000001,12
2370,15572,212,2533.42,5
2371,15573,97,591.1899999999999,32
2372,15574,152,675.64,178
2373,15576,43,921.37,38
2374,15577,39,258.88,152
2375,15578,13,127.1,163
2376,15579,48,327.6,69
2377,15581,146,3675.77,121
2378,15582,44,682.9100000000001,25
2379,15584,122,720.86,24
2380,15585,31,455.3,177
2381,15587,9,913.6800000000001,51
2382,15589,29,478.53000000000003,256
2383,15592,24,388.58,47
2384,15593,5,199.8,71
2385,15594,103,1771.78,16
2386,15596,77,1406.59,101
2387,15597,22,324.57,36
2388,15598,14,240.68,54
2389,15599,52,761.74,27
2390,15601,410,6776.56,12
2391,15602,46,1297.8700000000001,9
2392,15603,2,48.480000000000004,79
2393,15604,17,216.39,53
2394,15605,67,1198.23,37
2395,15606,77,2920.16,62
2396,15607,13,104.76,337
2397,15608,60,1093.68,29
2398,15609,16,298.48,185
2399,15610,6,112.46000000000001,52
2400,15611,43,1591.45,10
2401,15612,6,195.15,37
2402,15615,423,10399.74,11
2403,15618,45,776.851,33
2404,15619,3,336.40000000000003,11
2405,15620,100,1553.18,57
2406,15621,16,1293.03,5
2407,15622,185,3709.56,44
2408,15623,19,301.03,142
2409,15624,34,588.13,117
2410,15625,64,1534.26,104
2411,15626,49,675.8,75
2412,15628,155,2870.2400000000002,5
2413,15630,60,1186.35,46
2414,15632,167,3285.31,16
2415,15634,15,243.55,18
2416,15636,25,724.76,90
2417,15637,15,223.36,53
2418,15639,25,425.32,135
2419,15640,476,12416.11,5
2420,15641,119,1887.2,106
2421,15643,33,664.0,192
2422,15644,232,803.54,167
2423,15645,52,612.01,19
2424,15646,35,447.64000000000004,158
2425,15648,24,639.5,205
2426,15649,2,816.0,337
2427,15651,32,646.3,37
2428,15652,21,337.74,92
2429,15653,6,877.4399999999999,93
2430,15654,21,922.53,10
2431,15655,34,560.67,244
2432,15656,47,748.5,46
2433,15657,1,30.0,23
2434,15658,48,1024.1000000000001,191
2435,15659,11,306.45,44
2436,15660,90,1600.86,26
2437,15661,5,309.8,318
2438,15663,9,138.14,107
2439,15664,17,386.43,51
2440,15665,115,2222.21,169
2441,15667,13,301.32,40
2442,15668,1,76.32000000000001,218
2443,15669,33,684.34,41
2444,15670,12,173.05,297
2445,15671,78,2657.13,19
2446,15673,138,2726.23,89
2447,15674,114,2446.6,74
2448,15675,21,323.69,82
2449,15676,202,3435.76,19
2450,15677,33,657.23,50
2451,15678,12,352.7,53
2452,15679,110,781.28,25
2453,15680,78,1333.68,10
2454,15681,53,1426.16,26
2455,15683,10,193.75,118
2456,15687,166,2993.1,9
2457,15689,9,254.1,120
2458,15690,19,239.76,5
2459,15691,2,136.8,253
2460,15692,12,191.04,29
2461,15694,78,6479.4,1
2462,15695,22,409.98,267
2463,15696,168,2711.11,34
2464,15699,18,309.65,18
2465,15700,86,696.68,173
2466,15701,230,1529.0,3
2467,15703,5,211.5,265
2468,15704,117,2293.62,141
2469,15705,6,143.1,202
2470,15706,55,1060.56,64
2471,15707,205,916.98,36
2472,15708,273,3235.25,41
2473,15709,6,133.25,284
2474,15712,53,1072.3600000000001,10
2475,15713,19,356.7,144
2476,15714,34,330.03000000000003,12
2477,15716,117,1101.1100000000001,146
2478,15717,7,150.3,235
2479,15719,931,5030.07,33
2480,15720,128,598.73,25
2481,15721,84,471.40000000000003,12
2482,15722,67,2211.21,36
2483,15723,38,190.7,365
2484,15724,11,218.25,202
2485,15725,32,415.25,16
2486,15727,301,5159.06,17
2487,15729,5,85.0,213
2488,15730,70,1120.88,66
2489,15732,14,294.12,213
2490,15733,10,162.3,283
2491,15734,26,1339.45,115
2492,15737,71,1188.1200000000001,15
2493,15738,173,4812.42,19
2494,15739,8,449.12,67
2495,15740,9,154.88,50
2496,15743,86,775.96,17
2497,15744,3,34.8,78
2498,15745,62,1094.59,20
2499,15746,28,196.88,135
2500,15747,90,946.64,13
2501,15748,20,144.36,41
2502,15749,10,44534.3,236
2503,15750,291,2463.05,3
2504,15752,405,2626.6,40
2505,15753,1,79.2,305
2506,15754,28,458.57,52
2507,15755,141,2364.25,11
2508,15756,191,528.01,62
2509,15757,45,714.42,66
2510,15758,9,205.25,25
2511,15759,7,253.04,219
2512,15762,37,583.75,66
2513,15763,61,1086.92,32
2514,15764,180,3279.97,89
2515,15766,11,315.06,65
2516,15768,27,621.8299999999999,116
2517,15769,130,56252.72,8
2518,15773,10,635.6800000000001,6
2519,15774,25,270.8,69
2520,15775,7,104.9,246
2521,15776,18,241.62,134
2522,15777,21,1047.11,242
2523,15780,29,475.28000000000003,184
2524,15781,20,345.46,26
2525,15782,43,2614.7400000000002,10
2526,15783,14,246.3,11
2527,15785,83,2328.9700000000003,33
2528,15786,266,4919.0,47
2529,15787,200,933.26,27
2530,15789,25,351.3,359
2531,15790,34,218.75,11
2532,15791,75,1612.69,44
2533,15793,12,965.61,15
2534,15795,42,610.01,150
2535,15796,132,2708.61,2
2536,15797,8,2207.4,114
2537,15799,98,884.14,76
2538,15800,117,696.89,108
2539,15801,64,1063.95,47
2540,15802,1,451.42,143
2541,15803,8,415.82000000000005,52
2542,15804,262,4206.39,1
2543,15805,299,5488.18,24
2544,15806,31,784.58,47
2545,15807,48,903.9,51
2546,15808,195,3651.27,307
2547,15809,35,515.77,37
2548,15810,89,1391.98,79
2549,15811,133,2218.62,23
2550,15812,41,1801.14,108
2551,15813,40,1303.9099999999999,208
2552,15814,72,1945.33,17
2553,15815,49,2100.6,64
2554,15819,123,1905.45,50
2555,15820,17,206.98,320
2556,15821,62,570.96,45
2557,15822,33,885.47,4
2558,15823,1,15.0,373
2559,15825,20,532.94,173
2560,15826,68,1654.31,57
2561,15827,115,1836.0900000000001,74
2562,15829,51,636.14,100
2563,15830,39,576.0,38
2564,15831,66,794.64,59
2565,15832,54,836.79,255
2566,15834,269,2225.15,71
2567,15835,50,954.09,45
2568,15836,10,137.37,51
2569,15837,24,391.98,65
2570,15838,167,33643.08,12
2571,15839,62,1048.49,34
2572,15840,27,355.56,59
2573,15841,47,1224.06,73
2574,15843,8,118.95000000000002,304
2575,15844,11,130.73999999999998,47
2576,15845,138,3711.77,18
2577,15847,22,389.27,39
2578,15850,93,234.88,20
2579,15852,22,160.71,187
2580,15853,30,110.8,52
2581,15854,138,2969.12,5
2582,15855,80,712.24,137
2583,15856,628,16143.64,5
2584,15857,14,297.0,19
2585,15858,188,1427.57,16
2586,15860,139,965.16,41
2587,15861,540,3146.92,13
2588,15862,147,832.88,9
2589,15863,18,68.84,26
2590,15864,20,1936.3200000000002,23
2591,15865,40,895.13,41
2592,15866,43,211.89,102
2593,15867,459,3810.14,6
2594,15869,15,149.64,278
2595,15870,74,351.44,33
2596,15872,108,316.25,15
2597,15874,120,4405.88,64
2598,15877,126,490.33,2
2599,15880,96,329.03000000000003,370
2600,15881,29,501.39000000000004,313
2601,15882,23,516.36,199
2602,15883,49,396.48,3
2603,15885,18,379.35,93
2604,15886,12,181.09,61
2605,15888,12,168.31,81
2606,15889,85,420.07,157
2607,15891,60,511.68,227
2608,15894,37,258.25,254
2609,15895,11,179.17,150
2610,15897,22,208.59,195
2611,15898,84,1383.83,2
2612,15899,4,56.25,369
2613,15900,47,337.28,24
2614,15901,111,351.73,17
2615,15903,74,5126.76,10
2616,15904,30,164.68,9
2617,15906,150,1567.69,20
2618,15907,226,882.72,4
2619,15909,7,191.94,174
2620,15910,266,1228.88,1
2621,15912,19,264.62,179
2622,15916,151,1502.8600000000001,17
2623,15917,12,123.1,248
2624,15918,40,334.23,191
2625,15919,122,525.69,20
2626,15920,60,167.5,155
2627,15921,24,323.03000000000003,173
2628,15922,11,369.5,374
2629,15923,21,127.08,373
2630,15925,12,207.15,195
2631,15930,21,426.63,68
2632,15932,115,2495.87,5
2633,15933,74,1107.46,22
2634,15935,12,416.86,240
2635,15937,7,145.35,65
2636,15938,18,404.58,113
2637,15939,76,6115.01,90
2638,15940,1,35.8,312
2639,15942,14,337.44,134
2640,15944,6,325.1,277
2641,15945,2,181.0,366
2642,15947,29,1708.24,83
2643,15948,60,955.24,9
2644,15949,19,364.72,17
2645,15950,97,1744.71,32
2646,15951,41,708.22,9
2647,15952,84,781.91,34
2648,15953,97,1657.28,16
2649,15955,183,4416.26,25
2650,15957,42,428.89,32
2651,15958,7,104.35,75
2652,15963,28,470.76,20
2653,15965,111,808.87,18
2654,15967,80,397.68,24
2655,15969,20,666.1,3
2656,15970,11,314.1,304
2657,15971,35,4199.85,18
2658,15973,4,307.82000000000005,367
2659,15974,176,3442.15,40
2660,15975,24,371.01,85
2661,15976,96,427.64,166
2662,15977,65,1054.73,18
2663,15978,49,1098.78,78
2664,15980,43,2398.86,89
2665,15981,97,3408.48,25
2666,15983,112,1465.12,23
2667,15984,258,2780.63,3
2668,15985,37,1142.42,124
2669,15986,14,168.12,31
2670,15987,128,1432.77,13
2671,15988,26,156.78,20
2672,15990,52,792.11,45
2673,15992,3,41.989999999999995,4
2674,15993,543,2777.67,9
2675,15994,32,414.27,55
2676,15996,127,1032.58,89
2677,15998,504,3080.22,37
2678,16000,9,12393.7,3
2679,16003,103,2735.37,30
2680,16005,201,578.71,13
2681,16006,8,101.4,212
2682,16007,381,1693.81,48
2683,16008,33,478.78,24
2684,16009,82,972.11,23
2685,16010,79,392.4,246
2686,16011,210,3352.96,9
2687,16012,94,1415.29,36
2688,16013,139,37130.6,4
2689,16014,138,646.83,38
2690,16015,181,704.55,4
2691,16016,224,1465.51,4
2692,16017,32,211.88,48
2693,16018,28,408.90000000000003,40
2694,16019,160,3786.2400000000002,47
2695,16020,46,851.01,17
2696,16022,71,602.63,261
2697,16023,101,719.81,47
2698,16024,63,251.03,13
2699,16025,28,439.65999999999997,30
2700,16026,32,236.09,44
2701,16027,16,934.62,92
2702,16029,241,80850.84,39
2703,16030,29,331.24,310
2704,16031,98,547.9,93
2705,16033,1128,8778.82,6
2706,16034,22,437.7,197
2707,16036,55,758.92,88
2708,16037,39,855.02,270
2709,16038,26,471.78000000000003,8
2710,16040,65,1313.55,66
2711,16041,6,3166.4,31
2712,16042,70,1177.47,23
2713,16043,39,773.99,38
2714,16045,83,1340.7,120
2715,16048,8,256.44,374
2716,16049,299,1074.81,41
2717,16050,10,137.9,174
2718,16052,34,362.06,55
2719,16053,84,1511.95,33
2720,16054,70,783.9,146
2721,16055,8,134.8,221
2722,16056,66,650.75,46
2723,16057,121,2263.12,17
2724,16059,178,1453.16,66
2725,16062,64,1153.62,10
2726,16063,23,335.32,261
2727,16065,73,367.14,366
2728,16066,101,1521.04,17
2729,16070,33,852.15,23
2730,16071,21,326.24,45
2731,16072,23,584.3199999999999,289
2732,16073,1,122.39999999999999,298
2733,16076,129,2234.73,4
2734,16078,1,79.2,284
2735,16079,21,1352.0,17
2736,16080,10,217.16,82
2737,16081,223,2799.42,57
2738,16083,31,1317.62,101
2739,16084,38,436.18,300
2740,16085,167,981.51,24
2741,16086,39,1121.39,60
2742,16091,18,315.06,155
2743,16092,51,817.86,115
2744,16093,1,17.0,107
2745,16094,63,1078.23,12
2746,16096,12,320.62,265
2747,16097,10,185.04999999999998,241
2748,16098,67,2005.63,88
2749,16099,39,731.9,51
2750,16101,76,1290.7,71
2751,16102,57,1842.14,43
2752,16103,48,1429.64,8
2753,16104,28,298.21,62
2754,16105,13,336.96,249
2755,16106,6,108.38,66
2756,16107,31,3204.1600000000003,18
2757,16108,48,842.5,85
2758,16109,18,611.88,219
2759,16110,342,1320.95,46
2760,16112,16,195.73999999999998,144
2761,16113,30,161.38,184
2762,16114,8,135.75000000000003,171
2763,16115,279,1660.8799999999999,10
2764,16116,34,612.78,212
2765,16117,30,232.21,190
2766,16119,16,423.36,9
2767,16120,30,1309.14,60
2768,16121,204,854.66,58
2769,16122,38,684.4200000000001,74
2770,16123,16,307.78,52
2771,16124,11,249.0,318
2772,16125,13,289.35,368
2773,16126,117,6287.77,30
2774,16127,40,656.25,40
2775,16128,89,1880.22,18
2776,16131,78,3506.54,52
2777,16133,338,14589.04,4
2778,16134,35,618.09,22
2779,16135,21,517.55,263
2780,16136,37,709.38,60
2781,16139,31,635.41,19
2782,16140,35,725.18,66
2783,16141,30,620.4,89
2784,16142,37,535.34,250
2785,16143,117,2424.94,4
2786,16144,1,175.2,247
2787,16145,224,3799.4900000000002,9
2788,16146,29,734.13,158
2789,16147,22,375.0,134
2790,16148,1,76.32000000000001,297
2791,16149,18,280.52,5
2792,16150,117,2053.02,43
2793,16152,29,1829.04,269
2794,16153,89,1824.23,50
2795,16156,128,3092.04,9
2796,16157,18,656.69,16
2797,16159,14,348.2,282
2798,16160,20,1025.44,66
2799,16161,471,5533.67,2
2800,16162,2,37.4,253
2801,16163,6,856.6,233
2802,16164,34,822.48,18
2803,16168,98,3787.6,11
2804,16169,85,1822.97,9
2805,16170,125,1885.05,51
2806,16171,3,73.2,60
2807,16172,69,1140.21,96
2808,16173,84,1418.32,16
2809,16174,23,1009.5500000000001,127
2810,16175,58,1037.59,95
2811,16177,15,331.95,51
2812,16178,8,197.9,139
2813,16179,11,215.83,61
2814,16180,162,10254.18,101
2815,16181,11,305.54,74
2816,16182,28,6617.65,73
2817,16183,15,338.71000000000004,68
2818,16184,45,1158.79,65
2819,16185,31,529.41,17
2820,16186,218,4006.94,23
2821,16187,295,6911.4400000000005,32
2822,16188,67,981.86,45
2823,16189,11,215.48,16
2824,16190,6,215.08,41
2825,16191,134,5180.52,3
2826,16193,19,314.45,237
2827,16198,15,400.68100000000004,76
2828,16200,172,1068.8700000000001,5
2829,16201,111,1863.47,4
2830,16202,18,365.27,361
2831,16203,35,592.9,59
2832,16204,50,384.18,24
2833,16205,97,757.63,31
2834,16206,63,537.0600000000001,55
2835,16207,19,394.38,26
2836,16208,66,664.26,45
2837,16209,46,2262.62,89
2838,16210,123,21086.3,2
2839,16211,23,547.02,89
2840,16212,41,690.34,20
2841,16213,6,159.0,79
2842,16214,44,1062.75,171
2843,16215,14,242.35,81
2844,16216,37,914.9300000000001,268
2845,16217,15,304.25,236
2846,16218,84,3084.68,30
2847,16221,95,860.86,37
2848,16222,122,773.5500000000001,319
2849,16224,96,1295.3,58
2850,16225,134,1096.32,45
2851,16226,8,255.12,204
2852,16227,6,314.22,226
2853,16229,47,1010.6,88
2854,16230,35,542.03,190
2855,16232,37,990.88,44
2856,16233,22,536.6800000000001,72
2857,16235,46,867.31,41
2858,16236,20,432.2,79
2859,16239,19,414.2,57
2860,16240,135,3718.8,25
2861,16241,655,2590.31,10
2862,16242,292,3579.86,9
2863,16243,51,409.1,34
2864,16244,91,1522.75,212
2865,16245,90,1413.66,24
2866,16247,16,114.56,171
2867,16248,7,152.94,62
2868,16249,69,1800.07,53
2869,16250,24,389.44,262
2870,16253,123,3683.86,67
2871,16255,270,2619.91,17
2872,16256,13,752.4300000000001,267
2873,16257,2,46.95,177
2874,16258,135,5203.51,46
2875,16260,18,1035.45,51
2876,16261,119,728.54,18
2877,16265,258,5447.0,10
2878,16266,61,861.89,74
2879,16268,45,667.65,72
2880,16270,54,1141.24,354
2881,16271,130,1404.64,3
2882,16272,25,411.7,117
2883,16274,65,351.75,374
2884,16275,33,559.87,197
